locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMPPAGHP_02875	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
GMPPAGHP_02876	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
GMPPAGHP_02877	CDS	609	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
GMPPAGHP_02878	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
GMPPAGHP_02879	CDS	357	hypA		COG0375	Hydrogenase maturation factor HypA
GMPPAGHP_02880	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
GMPPAGHP_02881	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
GMPPAGHP_02882	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
GMPPAGHP_02883	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
GMPPAGHP_02884	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
GMPPAGHP_02885	CDS	345				hypothetical protein
GMPPAGHP_02886	CDS	918			COG0803	putative periplasmic iron-binding protein
GMPPAGHP_02887	CDS	822	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
GMPPAGHP_02888	CDS	861	mntB_2			Manganese transport system membrane protein MntB
GMPPAGHP_02889	CDS	849	mntB_3			Manganese transport system membrane protein MntB
GMPPAGHP_02890	CDS	867	yopJ			Effector protein YopJ
GMPPAGHP_02891	CDS	756				hypothetical protein
GMPPAGHP_02892	CDS	888	rhaR_6			HTH-type transcriptional activator RhaR
GMPPAGHP_02893	CDS	453				hypothetical protein
GMPPAGHP_02894	CDS	681	orgB			Oxygen-regulated invasion protein OrgB
GMPPAGHP_02895	CDS	579	orgA			Oxygen-regulated invasion protein OrgA
GMPPAGHP_02896	CDS	759	prgK		COG4669	Lipoprotein PrgK
GMPPAGHP_02897	CDS	306				hypothetical protein
GMPPAGHP_02898	CDS	243	prgI			Protein PrgI
GMPPAGHP_02899	CDS	1236	prgH			Protein PrgH
GMPPAGHP_02900	CDS	930	rhaR_7			HTH-type transcriptional activator RhaR
GMPPAGHP_02901	CDS	1662	hilA		COG0457	Transcriptional regulator HilA
GMPPAGHP_02902	CDS	483				hypothetical protein
GMPPAGHP_02903	CDS	1608	sptP			Secreted effector protein SptP
GMPPAGHP_02904	CDS	393	sicP			Chaperone protein sicP
GMPPAGHP_02905	CDS	261				hypothetical protein
GMPPAGHP_02906	CDS	249	acpP_2		COG0236	Acyl carrier protein
GMPPAGHP_02907	CDS	2058	sipA			Cell invasion protein SipA
GMPPAGHP_02908	CDS	1032	sipD			Cell invasion protein SipD
GMPPAGHP_02909	CDS	1230	sipC			Cell invasion protein SipC
GMPPAGHP_02910	CDS	1782	sipB			Cell invasion protein SipB
GMPPAGHP_02911	CDS	498	sicA		COG0457	Chaperone protein SicA
GMPPAGHP_02912	CDS	1071	spaS		COG1377	Surface presentation of antigens protein SpaS
GMPPAGHP_02913	CDS	792	spaR_1		COG4791	Surface presentation of antigens protein SpaR
GMPPAGHP_02914	CDS	261	spaQ_1		COG4794	Surface presentation of antigens protein SpaQ
GMPPAGHP_02915	CDS	675	spaP_1		COG4790	Surface presentation of antigens protein SpaP
GMPPAGHP_02916	CDS	912	spaO		COG1886	Surface presentation of antigens protein SpaO
GMPPAGHP_02917	CDS	1011				hypothetical protein
GMPPAGHP_02918	CDS	444				hypothetical protein
GMPPAGHP_02919	CDS	1296	spaL	7.1.2.2	COG1157	putative ATP synthase SpaL
GMPPAGHP_02920	CDS	408	spaK			Surface presentation of antigens protein SpaK
GMPPAGHP_02921	CDS	2058	invA		COG4789	Invasion protein InvA
GMPPAGHP_02922	CDS	1119	mxiC			Protein MxiC
GMPPAGHP_02923	CDS	1689	sctC_1		COG1450	Type 3 secretion system secretin
GMPPAGHP_02924	CDS	750	invF			Invasion protein InvF
GMPPAGHP_02925	CDS	444	invH			Type 3 secretion system pilotin
GMPPAGHP_02926	CDS	450				hypothetical protein
GMPPAGHP_02927	CDS	333				hypothetical protein
GMPPAGHP_02928	CDS	327				hypothetical protein
GMPPAGHP_02929	CDS	282				hypothetical protein
GMPPAGHP_02930	CDS	528				hypothetical protein
GMPPAGHP_02931	CDS	177				hypothetical protein
GMPPAGHP_02932	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
GMPPAGHP_02933	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
GMPPAGHP_02934	CDS	381				hypothetical protein
GMPPAGHP_02935	CDS	1209	jefA			Drug efflux pump JefA
GMPPAGHP_02936	CDS	912	dmlR_8			HTH-type transcriptional regulator DmlR
GMPPAGHP_02937	CDS	1497	gntT_2		COG2610	High-affinity gluconate transporter
GMPPAGHP_02938	CDS	951	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
GMPPAGHP_02939	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
GMPPAGHP_02940	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
GMPPAGHP_02941	CDS	1263	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
GMPPAGHP_02942	CDS	924	ltnD	1.1.1.411		L-threonate dehydrogenase
GMPPAGHP_02943	CDS	765	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
GMPPAGHP_02944	CDS	405	hosA			Transcriptional regulator HosA
GMPPAGHP_02945	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
GMPPAGHP_02946	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
GMPPAGHP_02947	CDS	237	vdcD			Protein VdcD
GMPPAGHP_02948	CDS	993	rpoS			RNA polymerase sigma factor RpoS
GMPPAGHP_02949	CDS	1134	nlpD_1			Murein hydrolase activator NlpD
GMPPAGHP_02950	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
GMPPAGHP_02951	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
GMPPAGHP_02952	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
GMPPAGHP_02953	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GMPPAGHP_02954	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
GMPPAGHP_02955	CDS	312	ftsB		COG2919	Cell division protein FtsB
GMPPAGHP_02956	CDS	324	ygbE			Inner membrane protein YgbE
GMPPAGHP_02957	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
GMPPAGHP_02958	CDS	1440	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GMPPAGHP_02959	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GMPPAGHP_02960	CDS	1047				hypothetical protein
	repeat_region	578				
	repeat_region	519				
GMPPAGHP_02961	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
GMPPAGHP_02962	CDS	921	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
GMPPAGHP_02963	CDS	651	casE	3.1.-.-		CRISPR system Cascade subunit CasE
GMPPAGHP_02964	CDS	747				hypothetical protein
GMPPAGHP_02965	CDS	1059	casC			CRISPR system Cascade subunit CasC
GMPPAGHP_02966	CDS	561				hypothetical protein
GMPPAGHP_02967	CDS	1557				hypothetical protein
GMPPAGHP_02968	CDS	2664	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
GMPPAGHP_02969	CDS	954	sopD			Secreted effector protein SopD
GMPPAGHP_02970	CDS	735	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
GMPPAGHP_02971	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
GMPPAGHP_02972	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
GMPPAGHP_02973	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
GMPPAGHP_02974	CDS	798				hypothetical protein
	repeat_region	273				
GMPPAGHP_02975	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
GMPPAGHP_02976	CDS	1299	eno	4.2.1.11	COG0148	Enolase
GMPPAGHP_02977	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
GMPPAGHP_02978	CDS	801	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
GMPPAGHP_02979	CDS	297	parE4		COG3668	Toxin ParE4
GMPPAGHP_02980	CDS	288				hypothetical protein
GMPPAGHP_02981	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
GMPPAGHP_02982	CDS	1296	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
GMPPAGHP_02983	CDS	2757	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
GMPPAGHP_02984	CDS	1143	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
GMPPAGHP_02985	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
GMPPAGHP_02986	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
GMPPAGHP_02987	CDS	1359	gudP_2			putative glucarate transporter
GMPPAGHP_02988	CDS	450			COG0716	putative protein
GMPPAGHP_02989	CDS	783	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
GMPPAGHP_02990	CDS	330	yqcC		COG3098	putative protein YqcC
GMPPAGHP_02991	CDS	546	syd			Protein Syd
GMPPAGHP_02992	CDS	849	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
GMPPAGHP_02993	CDS	1365	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
GMPPAGHP_02994	CDS	1290	sdaC		COG0814	Serine transporter
GMPPAGHP_02995	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
GMPPAGHP_02996	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
GMPPAGHP_02997	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
GMPPAGHP_02998	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
GMPPAGHP_02999	CDS	1317	fucP_2		COG0738	L-fucose-proton symporter
GMPPAGHP_03000	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
GMPPAGHP_03001	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
GMPPAGHP_03002	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
GMPPAGHP_03003	CDS	711	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
GMPPAGHP_03004	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
GMPPAGHP_03005	CDS	396				hypothetical protein
GMPPAGHP_03006	CDS	918	gcvA			Glycine cleavage system transcriptional activator
GMPPAGHP_03007	CDS	123				hypothetical protein
GMPPAGHP_03008	CDS	228	ygdR_1			putative lipoprotein YgdR
GMPPAGHP_03009	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
GMPPAGHP_03010	CDS	444	csdE		COG2166	Sulfur acceptor protein CsdE
GMPPAGHP_03011	CDS	915	rarD_2		COG2962	Protein RarD
GMPPAGHP_03012	CDS	807	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
GMPPAGHP_03013	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
GMPPAGHP_03014	tRNA	77				tRNA-Met(cat)
GMPPAGHP_03015	tRNA	77				tRNA-Met(cat)
GMPPAGHP_03016	CDS	1254	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
GMPPAGHP_03017	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
GMPPAGHP_03018	CDS	1836	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
GMPPAGHP_03019	CDS	3546	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
GMPPAGHP_03020	CDS	2889	ptrA	3.4.24.55	COG1025	Protease 3
GMPPAGHP_03021	CDS	3372	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
GMPPAGHP_03022	CDS	321				hypothetical protein
GMPPAGHP_03023	CDS	408				hypothetical protein
GMPPAGHP_03024	CDS	564				hypothetical protein
GMPPAGHP_03025	CDS	471				hypothetical protein
GMPPAGHP_03026	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
GMPPAGHP_03027	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GMPPAGHP_03028	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
GMPPAGHP_03029	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
GMPPAGHP_03030	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
GMPPAGHP_03031	CDS	714				hypothetical protein
GMPPAGHP_03032	CDS	219	ygdR_2			putative lipoprotein YgdR
GMPPAGHP_03033	CDS	1041	tas		COG0667	Protein tas
GMPPAGHP_03034	CDS	1203	lplT			Lysophospholipid transporter LplT
GMPPAGHP_03035	CDS	2160	aas		COG0204	Bifunctional protein Aas
GMPPAGHP_03036	CDS	1029	galR		COG1609	HTH-type transcriptional regulator GalR
GMPPAGHP_03037	CDS	1020	ascG		COG1609	HTH-type transcriptional regulator AscG
GMPPAGHP_03038	CDS	1263	lysA_2	4.1.1.20		Diaminopimelate decarboxylase
GMPPAGHP_03039	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
GMPPAGHP_03040	CDS	747	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
GMPPAGHP_03041	CDS	1419	araE			Arabinose-proton symporter
GMPPAGHP_03042	CDS	762	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GMPPAGHP_03043	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
GMPPAGHP_03044	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GMPPAGHP_03045	CDS	864	allS_2			HTH-type transcriptional activator AllS
GMPPAGHP_03046	CDS	456				hypothetical protein
GMPPAGHP_03047	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
GMPPAGHP_03048	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
GMPPAGHP_03049	CDS	825	rcnA		COG2215	Nickel/cobalt efflux system RcnA
GMPPAGHP_03050	CDS	759				hypothetical protein
GMPPAGHP_03051	CDS	513				hypothetical protein
GMPPAGHP_03052	CDS	1077				hypothetical protein
GMPPAGHP_03053	CDS	744	papD		COG3121	Chaperone protein PapD
GMPPAGHP_03054	CDS	2490	papC_1		COG3188	Outer membrane usher protein PapC
GMPPAGHP_03055	CDS	585	ybgD			putative fimbrial-like protein YbgD
GMPPAGHP_03056	CDS	633				hypothetical protein
GMPPAGHP_03057	CDS	537	ail_2		COG3637	Attachment invasion locus protein
GMPPAGHP_03058	CDS	399	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
GMPPAGHP_03059	CDS	228	vapB		COG4456	Antitoxin VapB
GMPPAGHP_03060	CDS	261				hypothetical protein
GMPPAGHP_03061	CDS	801				hypothetical protein
GMPPAGHP_03062	tRNA	74				tRNA-Gly(ccc)
GMPPAGHP_03063	CDS	759	nlpD_2			Murein hydrolase activator NlpD
GMPPAGHP_03064	CDS	546	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
GMPPAGHP_03065	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
GMPPAGHP_03066	CDS	882	prfB_2		COG1186	Peptide chain release factor RF2
GMPPAGHP_03067	CDS	1602	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GMPPAGHP_03068	CDS	714	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
GMPPAGHP_03069	CDS	897	xerD_2		COG4974	Tyrosine recombinase XerD
GMPPAGHP_03070	CDS	522	fldB		COG0716	Flavodoxin 2
GMPPAGHP_03071	CDS	414	ygfX			Inner membrane protein YgfX
GMPPAGHP_03072	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
GMPPAGHP_03073	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
GMPPAGHP_03074	CDS	192				hypothetical protein
GMPPAGHP_03075	CDS	660				hypothetical protein
GMPPAGHP_03076	CDS	381				hypothetical protein
GMPPAGHP_03077	CDS	1434	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
GMPPAGHP_03078	CDS	894				hypothetical protein
GMPPAGHP_03079	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
GMPPAGHP_03080	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
GMPPAGHP_03081	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
GMPPAGHP_03082	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
GMPPAGHP_03083	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
GMPPAGHP_03084	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
GMPPAGHP_03085	CDS	579				hypothetical protein
GMPPAGHP_03086	CDS	330	zapA		COG3027	Cell division protein ZapA
GMPPAGHP_03087	CDS	477	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
GMPPAGHP_03088	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
GMPPAGHP_03089	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GMPPAGHP_03090	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
GMPPAGHP_03091	CDS	747			COG2968	26 kDa periplasmic immunogenic protein
GMPPAGHP_03092	CDS	636	argO		COG1279	Arginine exporter protein ArgO
GMPPAGHP_03093	CDS	861	mscS_2		COG0668	Small-conductance mechanosensitive channel
GMPPAGHP_03094	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
GMPPAGHP_03095	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
GMPPAGHP_03096	CDS	1047	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
GMPPAGHP_03097	CDS	426				hypothetical protein
GMPPAGHP_03098	CDS	579				hypothetical protein
GMPPAGHP_03099	CDS	708				hypothetical protein
GMPPAGHP_03100	CDS	678	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
GMPPAGHP_03101	CDS	657	larO	3.6.3.-	COG1122	Nickel import ATP-binding protein LarO
GMPPAGHP_03102	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
GMPPAGHP_03103	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
GMPPAGHP_03104	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
GMPPAGHP_03105	CDS	891	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GMPPAGHP_03106	CDS	474	tabA_2		COG2731	Toxin-antitoxin biofilm protein TabA
GMPPAGHP_03107	CDS	1008	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
GMPPAGHP_03108	CDS	1017	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
GMPPAGHP_03109	CDS	1473	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
GMPPAGHP_03110	CDS	750	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
GMPPAGHP_03111	CDS	732				hypothetical protein
GMPPAGHP_03112	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
GMPPAGHP_03113	CDS	300				hypothetical protein
GMPPAGHP_03114	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
GMPPAGHP_03115	CDS	1395	galP			Galactose-proton symporter
GMPPAGHP_03116	CDS	456	sprT			Protein SprT
GMPPAGHP_03117	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
GMPPAGHP_03118	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
GMPPAGHP_03119	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
GMPPAGHP_03120	CDS	564				hypothetical protein
GMPPAGHP_03121	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GMPPAGHP_03122	CDS	687				hypothetical protein
GMPPAGHP_03123	CDS	981	yggR		COG2805	putative protein YggR
GMPPAGHP_03124	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
GMPPAGHP_03125	CDS	567				hypothetical protein
GMPPAGHP_03126	CDS	291				hypothetical protein
GMPPAGHP_03127	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GMPPAGHP_03128	CDS	1137	hemW_2		COG0635	Heme chaperone HemW
GMPPAGHP_03129	CDS	1008				hypothetical protein
GMPPAGHP_03130	CDS	1047	ansB_2	3.5.1.1	COG0252	L-asparaginase 2
GMPPAGHP_03131	CDS	720				hypothetical protein
GMPPAGHP_03132	CDS	327			COG3171	putative protein
GMPPAGHP_03133	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GMPPAGHP_03134	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
GMPPAGHP_03135	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
GMPPAGHP_03136	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
GMPPAGHP_03137	CDS	1257	nupG			Nucleoside permease NupG
GMPPAGHP_03138	CDS	2136	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
GMPPAGHP_03139	CDS	708				hypothetical protein
GMPPAGHP_03140	tRNA	76				tRNA-Phe(gaa)
GMPPAGHP_03141	CDS	381			COG0346	Virulence protein
GMPPAGHP_03142	CDS	1326		2.8.3.-	COG0427	Butyryl-CoA:acetate CoA-transferase
GMPPAGHP_03143	CDS	528	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
GMPPAGHP_03144	CDS	843	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
GMPPAGHP_03145	CDS	879	hcaR_2			Hca operon transcriptional activator HcaR
GMPPAGHP_03146	CDS	555	atsA_1	3.1.6.1	COG3119	Arylsulfatase
GMPPAGHP_03147	CDS	1047	atsA_2	3.1.6.1	COG3119	Arylsulfatase
GMPPAGHP_03148	CDS	1185	atsB	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
GMPPAGHP_03149	CDS	684	malT_2			HTH-type transcriptional regulator MalT
GMPPAGHP_03150	CDS	558				hypothetical protein
GMPPAGHP_03151	CDS	1500	steT		COG0531	Serine/threonine exchanger SteT
GMPPAGHP_03152	CDS	375				hypothetical protein
GMPPAGHP_03153	CDS	1302	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GMPPAGHP_03154	CDS	1485	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
GMPPAGHP_03155	CDS	381	iraD			Anti-adapter protein IraD
GMPPAGHP_03156	CDS	486	hcp1_3		COG3157	Protein hcp1
GMPPAGHP_03157	CDS	924	pgdA	3.5.1.-		Peptidoglycan deacetylase
GMPPAGHP_03158	CDS	879				hypothetical protein
GMPPAGHP_03159	CDS	1305	exuT_1			Hexuronate transporter
GMPPAGHP_03160	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
GMPPAGHP_03161	CDS	1473	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
GMPPAGHP_03162	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
GMPPAGHP_03163	CDS	1059				hypothetical protein
GMPPAGHP_03164	CDS	1857	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
GMPPAGHP_03165	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
GMPPAGHP_03166	CDS	711				hypothetical protein
GMPPAGHP_03167	CDS	1053			COG0614	putative protein
GMPPAGHP_03168	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
GMPPAGHP_03169	CDS	342	hybF_1		COG0375	Hydrogenase maturation factor HybF
GMPPAGHP_03170	CDS	489	hybE			Hydrogenase-2 operon protein HybE
GMPPAGHP_03171	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
GMPPAGHP_03172	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
GMPPAGHP_03173	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
GMPPAGHP_03174	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GMPPAGHP_03175	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
GMPPAGHP_03176	CDS	288				hypothetical protein
GMPPAGHP_03177	CDS	1644				hypothetical protein
GMPPAGHP_03178	CDS	495				hypothetical protein
GMPPAGHP_03179	CDS	504				hypothetical protein
GMPPAGHP_03180	CDS	411				hypothetical protein
GMPPAGHP_03181	CDS	405				hypothetical protein
GMPPAGHP_03182	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
GMPPAGHP_03183	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
GMPPAGHP_03184	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
GMPPAGHP_03185	CDS	138				hypothetical protein
GMPPAGHP_03186	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
GMPPAGHP_03187	CDS	660	yghB		COG0586	Inner membrane protein YghB
GMPPAGHP_03188	CDS	918	rhaS_2			HTH-type transcriptional activator RhaS
GMPPAGHP_03189	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
GMPPAGHP_03190	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
GMPPAGHP_03191	CDS	1455	yflS		COG0471	Putative malate transporter YflS
GMPPAGHP_03192	CDS	456				hypothetical protein
GMPPAGHP_03193	CDS	195				hypothetical protein
GMPPAGHP_03194	CDS	2172				hypothetical protein
GMPPAGHP_03195	CDS	984			COG1638	Solute-binding protein
GMPPAGHP_03196	CDS	483				hypothetical protein
GMPPAGHP_03197	CDS	1308	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GMPPAGHP_03198	CDS	1413	ftsP		COG2132	Cell division protein FtsP
GMPPAGHP_03199	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
GMPPAGHP_03200	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
GMPPAGHP_03201	CDS	867	rhaS_3			HTH-type transcriptional activator RhaS
GMPPAGHP_03202	CDS	393	ygiW_1		COG3111	Protein YgiW
GMPPAGHP_03203	CDS	660	qseB			Transcriptional regulatory protein QseB
GMPPAGHP_03204	CDS	1350	qseC_1	2.7.13.3		Sensor protein QseC
GMPPAGHP_03205	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
GMPPAGHP_03206	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
